,year,semester,week,date,day,time_of_day,start_time,end_time,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class
138,2017,T2,2,8/1/2017,tue,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,2:00:00,213,class5,class2
139,2017,T2,1,7/26/2017,wed,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,385,1:00:00,85,class3,class1
140,2017,T2,4,8/14/2017,mon,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,2:00:00,113,class4,class2
141,2017,T2,2,8/2/2017,wed,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,188,class4,class2
142,2017,T2,9,9/22/2017,fri,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,455,2:00:00,119,class4,class2
143,2017,T2,12,10/18/2017,wed,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,2:00:00,246,class5,class2
144,2017,T2,5,8/23/2017,wed,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,2:00:00,157,class4,class2
145,2017,T2,7,9/7/2017,thu,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,1:00:00,51,class2,class1
146,2017,T2,7,9/7/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,154,class4,class2
147,2017,T2,5,8/24/2017,thu,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,1:00:00,135,class4,class2
148,2017,T2,9,9/20/2017,wed,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,2:00:00,102,class4,class2
149,2017,T2,3,8/11/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,92,class3,class1
150,2017,T2,1,7/26/2017,wed,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,145,class4,class2
151,2017,T2,4,8/15/2017,tue,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,366,2:00:00,123,class4,class2
152,2017,T2,4,8/15/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,158,class4,class2
153,2017,T2,6,8/31/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,70,class3,class1
154,2017,T2,12,10/17/2017,tue,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,366,2:00:00,133,class4,class2
155,2017,T2,10,10/5/2017,thu,morning,10:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,271,1:00:00,48,class2,class1
156,2017,T2,4,8/14/2017,mon,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Postgraduate,320,1:00:00,118,class4,class2
157,2017,T2,12,10/19/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,124,class4,class2
158,2017,T2,5,8/24/2017,thu,afternoon,14:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Arts&Social Science,School of Social Sciences,FALSE,Open,Undergraduate,354,2:00:00,123,class4,class2
159,2017,T2,7,9/7/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,117,class4,class2
160,2017,T2,3,8/10/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,181,class4,class2
161,2017,T2,2,8/1/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,215,class5,class2
162,2017,T2,6,8/28/2017,mon,afternoon,12:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Undergraduate,424,2:00:00,181,class4,class2
163,2017,T2,11,10/12/2017,thu,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,100,class3,class2
164,2017,T2,8,9/15/2017,fri,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,170,class4,class2
165,2017,T2,8,9/14/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,126,class4,class2
166,2017,T2,8,9/14/2017,thu,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,108,class4,class2
167,2017,T2,9,9/20/2017,wed,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,93,class3,class1
168,2017,T2,11,10/9/2017,mon,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,67,class3,class1
169,2017,T2,9,9/18/2017,mon,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,91,class3,class1
170,2017,T2,1,7/26/2017,wed,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Undergraduate,381,2:00:00,117,class4,class2
171,2017,T2,12,10/19/2017,thu,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,77,class3,class1
172,2017,T2,1,7/26/2017,wed,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,194,class4,class2
173,2017,T2,9,9/20/2017,wed,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,1:00:00,121,class4,class2
174,2017,T2,1,7/27/2017,thu,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,165,class4,class2
175,2017,T2,6,8/28/2017,mon,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Postgraduate,320,1:00:00,127,class4,class2
176,2017,T2,4,8/16/2017,wed,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,147,class4,class2
177,2017,T2,7,9/4/2017,mon,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,137,class4,class2
178,2017,T2,8,9/15/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,190,class4,class2
179,2017,T2,10,10/3/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,93,class3,class1
180,2017,T2,7,9/5/2017,tue,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,2:00:00,141,class4,class2
181,2017,T2,1,7/26/2017,wed,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,1:00:00,165,class4,class2
182,2017,T2,1,7/26/2017,wed,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,2:00:00,212,class5,class2
183,2017,T2,1,7/24/2017,mon,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,130,class4,class2
184,2017,T2,11,10/10/2017,tue,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,366,2:00:00,133,class4,class2
185,2017,T2,12,10/19/2017,thu,morning,10:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,271,1:00:00,52,class3,class1
186,2017,T2,1,7/27/2017,thu,afternoon,14:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Arts&Social Science,School of Social Sciences,FALSE,Open,Undergraduate,354,2:00:00,147,class4,class2
187,2017,T2,1,7/27/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,170,class4,class2
188,2017,T2,4,8/16/2017,wed,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,1:00:00,131,class4,class2
189,2017,T2,1,7/27/2017,thu,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,167,class4,class2
190,2017,T2,8,9/15/2017,fri,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,455,2:00:00,149,class4,class2
191,2017,T2,7,9/5/2017,tue,morning,11:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,381,2:00:00,159,class4,class2
192,2017,T2,1,7/26/2017,wed,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,136,class4,class2
193,2017,T2,1,7/24/2017,mon,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,2:00:00,201,class5,class2
194,2017,T2,1,7/28/2017,fri,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,144,class4,class2
195,2017,T2,1,7/28/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,102,class4,class2
196,2017,T2,5,8/24/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,161,class4,class2
197,2017,T2,8,9/11/2017,mon,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,124,class4,class2
198,2017,T2,1,7/27/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,129,class4,class2
199,2017,T2,5,8/21/2017,mon,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,137,class4,class2
200,2017,T2,7,9/6/2017,wed,night,18:00:00,19:30:00,Mathews Theatre A,Lecture,UNSW Business School,School of Management,FALSE,Open,Postgraduate,62,1:30:00,54,class3,class1
201,2017,T2,7,9/6/2017,wed,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,385,1:00:00,83,class3,class1
202,2017,T2,7,9/7/2017,thu,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,95,class3,class1
203,2017,T2,6,8/29/2017,tue,morning,11:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,381,2:00:00,158,class4,class2
204,2017,T2,9,9/18/2017,mon,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Postgraduate,320,1:00:00,84,class3,class1
205,2017,T2,12,10/18/2017,wed,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,55,class3,class1
206,2017,T2,2,8/2/2017,wed,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,150,class4,class2
207,2017,T2,2,8/2/2017,wed,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,1:00:00,204,class5,class2
208,2017,T2,8,9/11/2017,mon,afternoon,12:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Undergraduate,424,2:00:00,143,class4,class2
209,2017,T2,1,7/25/2017,tue,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,2:00:00,223,class5,class2
210,2017,T2,10,10/3/2017,tue,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Accounting,FALSE,Open,Undergraduate,366,2:00:00,119,class4,class2
211,2017,T2,4,8/15/2017,tue,morning,11:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,381,2:00:00,168,class4,class2
212,2017,T2,7,9/5/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,104,class4,class2
213,2017,T2,1,7/24/2017,mon,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,447,2:00:00,154,class4,class2
214,2017,T2,2,7/31/2017,mon,afternoon,12:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Undergraduate,424,2:00:00,238,class5,class2
215,2017,T2,2,7/31/2017,mon,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Postgraduate,320,1:00:00,174,class4,class2
216,2017,T2,2,7/31/2017,mon,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,447,2:00:00,119,class4,class2
217,2017,T2,1,7/25/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,216,class5,class2
218,2017,T2,5,8/25/2017,fri,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,97,class3,class1
219,2017,T2,4,8/17/2017,thu,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,151,class4,class2
220,2017,T2,8,9/14/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,97,class3,class1
221,2017,T2,6,8/31/2017,thu,afternoon,14:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Arts&Social Science,School of Social Sciences,FALSE,Open,Undergraduate,354,2:00:00,137,class4,class2
222,2017,T2,12,10/16/2017,mon,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,447,2:00:00,53,class3,class1
223,2017,T2,6,8/29/2017,tue,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,2:00:00,167,class4,class2
224,2017,T2,6,8/30/2017,wed,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,1:00:00,148,class4,class2
225,2017,T2,9,9/18/2017,mon,afternoon,12:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Computer Sci & Eng,FALSE,Open,Undergraduate,424,2:00:00,141,class4,class2
226,2017,T2,8,9/13/2017,wed,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Undergraduate,381,2:00:00,61,class3,class1
227,2017,T2,9,9/18/2017,mon,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,447,2:00:00,59,class3,class1
228,2017,T2,6,8/30/2017,wed,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,385,1:00:00,67,class3,class1
229,2017,T2,3,8/10/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,117,class4,class2
230,2017,T2,11,10/12/2017,thu,morning,11:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,1:00:00,62,class3,class1
231,2017,T2,5,8/25/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,386,1:00:00,96,class3,class1
232,2017,T2,5,8/25/2017,fri,afternoon,13:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,TRUE,Open,Undergraduate,455,2:00:00,193,class4,class2
233,2017,T2,7,9/6/2017,wed,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,91,class3,class1
234,2017,T2,4,8/16/2017,wed,morning,9:00:00,10:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,447,1:00:00,115,class4,class2
235,2017,T2,11,10/13/2017,fri,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Science,Sch Mathematics & Statistics,FALSE,Open,Undergraduate,291,2:00:00,58,class3,class1
236,2017,T2,12,10/16/2017,mon,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,2:00:00,87,class3,class1
237,2017,T2,8,9/13/2017,wed,morning,10:00:00,12:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,409,2:00:00,105,class4,class2
238,2017,T2,8,9/11/2017,mon,afternoon,14:00:00,15:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,93,class3,class1
239,2017,T2,4,8/16/2017,wed,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,385,1:00:00,102,class4,class2
240,2017,T2,9,9/18/2017,mon,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,457,2:00:00,101,class4,class2
241,2017,T2,8,9/13/2017,wed,evening,15:00:00,16:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,On Hold,Undergraduate,385,1:00:00,104,class4,class2
242,2017,T2,6,8/30/2017,wed,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Psychology,FALSE,Open,Undergraduate,403,1:00:00,90,class3,class1
243,2017,T2,11,10/10/2017,tue,morning,9:00:00,11:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,452,2:00:00,60,class3,class1
244,2017,T2,11,10/12/2017,thu,evening,17:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,Sch Info Sys and Tech Mgmt,TRUE,On Hold,Undergraduate,304,1:00:00,84,class3,class1
245,2017,T2,2,8/1/2017,tue,evening,15:00:00,16:00:00,Mathews Theatre A,Tutorial,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,55,1:00:00,55,class3,class1
246,2017,T2,4,8/16/2017,wed,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,UNSW Business School,School of Banking & Finance,FALSE,Open,Undergraduate,381,2:00:00,95,class3,class1
247,2017,T2,6,8/31/2017,thu,afternoon,13:00:00,14:00:00,Mathews Theatre A,Lecture,Faculty of Science,School of Chemistry,FALSE,Open,Undergraduate,419,1:00:00,70,class3,class1
248,2017,T2,6,8/29/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre A,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,459,2:00:00,133,class4,class2
